MANIFESTAÇÃO,MANIFESTAÇÃO_EXPRESSAR,MANIFESTAÇÃO_GRUPO,,,,,,,,,,,,,,,,
MANIPULAR,MANIPULAR_INFLUENCIAR,MANIPULAR_MANUSEAR,MANIPULAR_MISTURAR,,,,,,,,,,,,,,,
MANUAL,MANUAL_LIVRO,MANUAL_MÃO,,,,,,,,,,,,,,,,
MARCA,MARCA_EMPRESA,MARCA_LIMITE,MARCA_SINAL,,,,,,,,,,,,,,,
MARCAR,MARCAR_COMBINAR,MARCAR_PELE,MARCAR_REGISTRAR,MARCAR_SINAL,,,,,,,,,,,,,,
MARCO,MARCO_EVENTO,MARCO_LOCAL,MARCO_MOEDA,,,,,,,,,,,,,,,
MARGEM,MARGEM_LIMITE,MARGEM_PAPEL,MARGEM_PRETEXTO,,,,,,,,,,,,,,,
MATÉRIA,MATÉRIA_DISCIPLINA,MATÉRIA_PRIMA,MATÉRIA_PUBLICAÇÃO,MATÉRIA_SUBSTÂNCIA,,,,,,,,,,,,,,
MEDIDA,MEDIDA_AÇÃO,MEDIDA_MEDIR,,,,,,,,,,,,,,,,
MEIA,MEIA_CALÇA,MEIA_ENTRADA,MEIA_HORA,MEIA_LUZ,MEIA_NOITE,MEIA_ROUPA,,,,,,,,,,,,
MEIO,MEIO_AMBIENTE,MEIO_COMUNICAÇÃO,MEIO_DENTRO,MEIO_IRMÃO,MEIO_METADE,MEIO_MÉTODO,,,,,,,,,,,,
MEMBRO,MEMBRO_GENITAL,MEMBRO_GRUPO,MEMBRO_INFERIOR,MEMBRO_SUPERIOR,,,,,,,,,,,,,,
MENOR,MENOR_TAMANHO,MENOR_MATEMÁTICA,,,,,,,,,,,,,,,,
METAL,METAL_MÚSICA,METAL_OBJETO,METAL_TOM,,,,,,,,,,,,,,,
MINA,MINA_ESCAVAÇÃO,MINA_LINGUAGEM,MINA_MEDIÇÃO,MINA_MULHER,MINA_ORIGEM,,,,,,,,,,,,,
MOLE,MOLE_ELÁSTICO,MOLE_EXPRESSÃO,MOLE_FÁCIL,MOLE_PESSOA,MOLE_QUANTIDADE,,,,,,,,,,,,,
MOLHO,MOLHO_CALDO,MOLHO_PENCA,,,,,,,,,,,,,,,,
MONITOR,MONITOR_ASSISTENTE,MONITOR_INFORMÁTICA,,,,,,,,,,,,,,,,
MONTAR,MONTAR_CAVALGAR,MONTAR_ENCAIXAR,MONTAR_INSTALAR,MONTAR_ORGANIZAR,,,,,,,,,,,,,,
MORRO,MORRO_FAVELA,MORRO_MONTE,,,,,,,,,,,,,,,,
MUDAR,MUDAR_APARÊNCIA,MUDAR_ASSUNTO,MUDAR_CASA,MUDAR_HUMOR,MUDAR_OPINIÃO,,,,,,,,,,,,,
MULTIPLICAR,MULTIPLICAR_MATEMÁTICA,MULTIPLICAR_PROLIFERAR,,,,,,,,,,,,,,,,
MÉDIA,MÉDIA_AVALIAÇÃO,MÉDIA_NÍVEL,MÉDIA_POSIÇÃO,,,,,,,,,,,,,,,
NAVE,NAVE_EMBARCAÇÃO,NAVE_ESPACIAL,NAVE_IGREJA,,,,,,,,,,,,,,,
NAVEGAR,NAVEGAR_ADIANTE,NAVEGAR_CONDUZIR,NAVEGAR_INFORMÁTICA,,,,,,,,,,,,,,,
NAVEGAÇÃO,NAVEGAÇÃO_INFORMÁTICA,NAVEGAÇÃO_NAVIO,,,,,,,,,,,,,,,,
NEGATIVO,NEGATIVO_FOTOGRAFIA,NEGATIVO_NEGAÇÃO,NEGATIVO_PREJUDICAR,NEGATIVO_TEMPERATURA,,,,,,,,,,,,,,
NEGRO,NEGRO_COR,NEGRO_ETNIA,,,,,,,,,,,,,,,,
NOBRE,NOBRE_ARISTOCRATA,NOBRE_DIGNO,,,,,,,,,,,,,,,,
NOTA,NOTA_AVALIAR,NOTA_FISCAL,NOTA_MENSAGEM,NOTA_MUSICAL,,,,,,,,,,,,,,
NOVO,NOVO_IDADE,NOVO_RECENTE,,,,,,,,,,,,,,,,
OBRA,OBRA_ARTE,OBRA_CONSTRUÇÃO,OBRA_LITERÁRIA,OBRA_PRIMA,OBRA_TRABALHO,,,,,,,,,,,,,
OBRIGADO,OBRIGADO_AGRADECIMENTO,OBRIGADO_FORÇAR,,,,,,,,,,,,,,,,
OFERTA,OFERTA_IGREJA,OFERTA_OFERECER,OFERTA_VALOR,,,,,,,,,,,,,,,
OFICIAL,OFICIAL_JUSTIÇA,OFICIAL_LEGAL,OFICIAL_PROFISSÃO,,,,,,,,,,,,,,,
OLHAR,OLHAR_CUIDAR,OLHAR_VER,OLHAR_VOLTA,,,,,,,,,,,,,,,
OPERAÇÃO,OPERAÇÃO_AÇÃO,OPERAÇÃO_CIRURGIA,OPERAÇÃO_MATEMÁTICA,,,,,,,,,,,,,,,
ORDEM,ORDEM_ORDENAR,ORDEM_ORGANIZAR,ORDEM_SACRAMENTO,,,,,,,,,,,,,,,
ORELHÃO,ORELHÃO_CAXUMBA,ORELHÃO_ORELHUDO,ORELHÃO_TELEFONE,,,,,,,,,,,,,,,
ORGANIZAÇÃO,ORGANIZAÇÃO_DIRETRIZ,ORGANIZAÇÃO_INSTITUIÇÃO,ORGANIZAÇÃO_ORGANIZAR,,,,,,,,,,,,,,,
PACIENTE,PACIENTE_CALMO,PACIENTE_DOENTE,,,,,,,,,,,,,,,,
PACOTE,PACOTE_CONJUNTO,PACOTE_EMBRULHO,PACOTE_INFORMÁTICA,,,,,,,,,,,,,,,
PALÁCIO,PALÁCIO_GOVERNO,PALÁCIO_MANSÃO,,,,,,,,,,,,,,,,
PANCADA,PANCADA_CHUVA,PANCADA_COLISÃO,PANCADA_CONTUSÃO,PANCADA_SOCO,,,,,,,,,,,,,,
PAPA,PAPA_MINGAU,PAPA_PONTÍFICE,,,,,,,,,,,,,,,,
PAPAGAIO,PAPAGAIO_AVE,PAPAGAIO_PIPA,,,,,,,,,,,,,,,,
PAPEL,PAPEL_ESCREVER,PAPEL_PERSONAGEM,,,,,,,,,,,,,,,,
PARADA,PARADA_DESFILE,PARADA_MUSICAL,PARADA_ÔNIBUS,,,,,,,,,,,,,,,
PARAR,PARAR_ENCERRAR,PARAR_INTERROMPER,,,,,,,,,,,,,,,,
PARECER,PARECER_APARÊNCIA,PARECER_OPINIÃO,,,,,,,,,,,,,,,,
PARTIDA,PARTIDA_JOGO,PARTIDA_PEDAÇO,PARTIDA_SAÍDA,,,,,,,,,,,,,,,
PARTIR,PARTIR_COMEÇAR,PARTIR_CORTAR,PARTIR_SAIR,,,,,,,,,,,,,,,
PASSAGEIRO,PASSAGEIRO_PESSOA,PASSAGEIRO_TEMPORÁRIO,,,,,,,,,,,,,,,,
PASSAGEM,PASSAGEM_LOCAL,PASSAGEM_MUDAR,PASSAGEM_VIAGEM,,,,,,,,,,,,,,,
PASSAR,PASSAR_CARRO,PASSAR_CONSEGUIR,PASSAR_ENTREGAR,PASSAR_PESSOA,PASSAR_ROUPA,PASSAR_TEMPO,,,,,,,,,,,,
PASSO,PASSO_ANDAR,PASSO_CENA,PASSO_DANÇAR,PASSO_EXTENSÃO,PASSO_MÉTODO,PASSO_SECO,,,,,,,,,,,,
PASTA,PASTA_DENTE,PASTA_DOCUMENTO,PASTA_GOVERNO,PASTA_MASSA,,,,,,,,,,,,,,
PATA,PATA_ANIMAL,PATA_PÉ,,,,,,,,,,,,,,,,
PEDIDO,PEDIDO_ENCOMENDA,PEDIDO_PEDIR,,,,,,,,,,,,,,,,
PEGAR,PEGAR_APEGAR,PEGAR_CAPTURAR,PEGAR_EMBARCAR,PEGAR_OBJETO,PEGAR_SURPREENDER,,,,,,,,,,,,,
PELADO,PELADO_ESFOLADO,PELADO_NU,PELADO_PELO,,,,,,,,,,,,,,,
PENA,PENA_AVE,PENA_COMPAIXÃO,PENA_PENALIDADE,,,,,,,,,,,,,,,
PENSÃO,PENSÃO_ALIMENTO,PENSÃO_AUXÍLIO,PENSÃO_LOCAL,,,,,,,,,,,,,,,
PERFIL,PERFIL_DESCRIÇÃO,PERFIL_ROSTO,,,,,,,,,,,,,,,,
PERMITIR,PERMITIR_ESCRITO,PERMITIR_LIBERAR,PERMITIR_VERBAL,,,,,,,,,,,,,,,
PERU,PERU_ANIMAL,PERU_PAÍS,,,,,,,,,,,,,,,,
PESAR,PESAR_OPRIMIR,PESAR_PESO,PESAR_TRISTEZA,,,,,,,,,,,,,,,
PESO,PESO_CORPORAL,PESO_MOEDA,PESO_OBJETO,PESO_OPRESSÃO,,,,,,,,,,,,,,
PESSOAL,PESSOAL_PARTICULAR,PESSOAL_GRUPO,,,,,,,,,,,,,,,,
PEÇA,PEÇA_MÚSICA,PEÇA_OBJETO,PEÇA_SALA,PEÇA_TEATRO,,,,,,,,,,,,,,
PILHA,PILHA_AMONTOAR,PILHA_OBJETO,PILHA_ROUBAR,,,,,,,,,,,,,,,
PIRANHA,PIRANHA_PEIXE,PIRANHA_VULGAR,,,,,,,,,,,,,,,,
PISO,PISO_CHÃO,PISO_PISADA,PISO_PRÉDIO,PISO_SALÁRIO,PISO_TÁTIL,,,,,,,,,,,,,
PISTA,PISTA_RUA,PISTA_VESTÍGIO,,,,,,,,,,,,,,,,
PIVÔ,PIVÔ_DENTE,PIVÔ_ESPORTE,PIVÔ_MOTIVO,,,,,,,,,,,,,,,
PLANALTO,PLANALTO_GOVERNO,PLANALTO_SUPERFÍCIE,,,,,,,,,,,,,,,,
PLANO,PLANO_EXISTÊNCIA,PLANO_LISO,PLANO_PLURIANUAL,PLANO_PROJETO,PLANO_SAÚDE,,,,,,,,,,,,,
PLANTA,PLANTA_BAIXA,PLANTA_CONSTRUÇÃO,PLANTA_VEGETAL,,,,,,,,,,,,,,,
PLATAFORMA,PLATAFORMA_COMPUTADOR,PLATAFORMA_SAPATO,PLATAFORMA_SUPERFÍCIE,PLATAFORMA_TREM,,,,,,,,,,,,,,
PLENÁRIO,PLENÁRIO_INTEIRO,PLENÁRIO_REUNIÃO,,,,,,,,,,,,,,,,
PODER,PODER_DOM,PODER_EXECUTIVO,PODER_INFLUÊNCIA,PODER_JUDICIÁRIO,PODER_LEGISLATIVO,PODER_POSSIBILIDADE,PODER_POTÊNCIA,,,,,,,,,,,
POLO,POLO_AQUÁTICO,POLO_CAMISA,POLO_ESPORTE,POLO_LOCAL,POLO_ORIENTAR,POLO_TERRESTRE,,,,,,,,,,,,
PONTEIRO,PONTEIRO_BÚSSOLA,PONTEIRO_CERTEIRO,PONTEIRO_COMPETIÇÃO,PONTEIRO_RELÓGIO,,,,,,,,,,,,,,
PONTO,PONTO_AVALIAÇÃO,PONTO_CIRÚRGICO,PONTO_COSTURAR,PONTO_COZINHAR,PONTO_GRAMÁTICA,PONTO_LOCAL,PONTO_MARCA,PONTO_ÔNIBUS,PONTO_SITUAÇÃO,,,,,,,,,
PORCO,PORCO_ANIMAL,PORCO_SUJO,,,,,,,,,,,,,,,,
PORTAL,PORTAL_ENTRADA,PORTAL_SITE,,,,,,,,,,,,,,,,
PORTARIA,PORTARIA_DOCUMENTO,PORTARIA_PORTÃO,,,,,,,,,,,,,,,,
PORTE,PORTE_ARMA,PORTE_COMPORTAMENTO,PORTE_TAMANHO,PORTE_TRANSPORTAR,,,,,,,,,,,,,,
PORTO,PORTO_CIDADE,PORTO_MAR,PORTO_VINHO,,,,,,,,,,,,,,,
POSTO,POSTO_CARGO,POSTO_COLOCAR,POSTO_GASOLINA,POSTO_LOCAL,POSTO_SAÚDE,,,,,,,,,,,,,
POTÊNCIA,POTÊNCIA_PAÍS,POTÊNCIA_PODER,POTÊNCIA_SEXO,,,,,,,,,,,,,,,
PRAZER,PRAZER_SATISFAÇÃO,PRAZER_SEXUAL,,,,,,,,,,,,,,,,
PRAZO,PRAZO_PRESTAÇÃO,PRAZO_TEMPO,,,,,,,,,,,,,,,,
PRECISÃO,PRECISÃO_EXATIDÃO,PRECISÃO_PRECISAR,,,,,,,,,,,,,,,,
PREGADOR,PREGADOR_ORADOR,PREGADOR_PRENDER,,,,,,,,,,,,,,,,
PREGAR,PREGAR_FIXAR,PREGAR_SERMÃO,,,,,,,,,,,,,,,,
PREGUIÇA,PREGUIÇA_ANIMAL,PREGUIÇA_CORDA,PREGUIÇA_ÓCIO,,,,,,,,,,,,,,,
PRESENTE,PRESENTE_OBJETO,PRESENTE_PRESENÇA,PRESENTE_TEMPO,,,,,,,,,,,,,,,
PRESSÃO,PRESSÃO_ARTERIAL,PRESSÃO_ATMOSFÉRICA,PRESSÃO_COAÇÃO,PRESSÃO_COMPRIMIR,PRESSÃO_PARCIAL,,,,,,,,,,,,,
PRESTAÇÃO,PRESTAÇÃO_ATENDIMENTO,PRESTAÇÃO_CONTA,PRESTAÇÃO_CONTRATO,PRESTAÇÃO_PAGAMENTO,,,,,,,,,,,,,,
PRETO,PRETO_COR,PRETO_ESCURO,PRETO_ETNIA,,,,,,,,,,,,,,,
PREVIDÊNCIA,PREVIDÊNCIA_FUTURO,PREVIDÊNCIA_PRIVADA,PREVIDÊNCIA_SOCIAL,,,,,,,,,,,,,,,
PRIMEIRO,PRIMEIRO_FUNDAMENTAL,PRIMEIRO_INICIAR,PRIMEIRO_ORDINAL,PRIMEIRO_SEQUÊNCIA,,,,,,,,,,,,,,
PRIMO,PRIMO_FAMILIAR,PRIMO_NÚMERO,PRIMO_PRIMEIRO,,,,,,,,,,,,,,,
PRIVADA,PRIVADA_PARTICULAR,PRIVADA_SANITÁRIO,,,,,,,,,,,,,,,,
PRIVADO,PRIVADO_DESPROVER,PRIVADO_PARTICULAR,PRIVADO_SECRETO,,,,,,,,,,,,,,,
PROCESSO,PROCESSO_DOCUMENTO,PROCESSO_SEQUÊNCIA,,,,,,,,,,,,,,,,
PROGRAMA,PROGRAMA_DISCIPLINA,PROGRAMA_INFORMÁTICA,PROGRAMA_LAZER,PROGRAMA_PROJETO,PROGRAMA_TELEVISÃO,,,,,,,,,,,,,
PROJETO,PROJETO_CÓDIGO,PROJETO_DOCUMENTO,PROJETO_EXECUTIVO,PROJETO_FUTURO,PROJETO_LEI,,,,,,,,,,,,,
PROMOVER,PROMOVER_ANUNCIAR,PROMOVER_CARGO,PROMOVER_CAUSAR,,,,,,,,,,,,,,,
PROMOÇÃO,PROMOÇÃO_PREÇO,PROMOÇÃO_PROMOVER,,,,,,,,,,,,,,,,
PROVA,PROVA_AVALIAÇÃO,PROVA_BALA,PROVA_COMPETIÇÃO,PROVA_EVIDÊNCIA,,,,,,,,,,,,,,
PROVAR,PROVAR_COMIDA,PROVAR_COMPROVAR,PROVAR_EXPERIMENTAR,PROVAR_ROUPA,PROVAR_SAPATO,,,,,,,,,,,,,
PROVOCAR,PROVOCAR_CAUSA,PROVOCAR_IRRITAR,,,,,,,,,,,,,,,,
PRÁTICO,PRÁTICO_AÇÃO,PRÁTICO_ADAPTAR,PRÁTICO_PROFISSÃO,,,,,,,,,,,,,,,
PRÓXIMO,PRÓXIMO_PERTO,PRÓXIMO_SEGUINTE,,,,,,,,,,,,,,,,
PUBLICAR,PUBLICAR_DIVULGAR,PUBLICAR_LIVRO,,,,,,,,,,,,,,,,
PUBLICAÇÃO,PUBLICAÇÃO_OBRA,PUBLICAÇÃO_PUBLICAR,,,,,,,,,,,,,,,,
PÁGINA,PÁGINA_AMARELA,PÁGINA_FOLHA,PÁGINA_PERÍODO,PÁGINA_SITE,,,,,,,,,,,,,,
PÔR,PÔR_ANOTAR,PÔR_COLOCAR,PÔR_FIXAR,PÔR_FOGO,PÔR_OVO,PÔR_ROUPA,PÔR_SOL,,,,,,,,,,,
PÚBLICO,PÚBLICO_GOVERNO,PÚBLICO_GRUPO,PÚBLICO_PESSOA,,,,,,,,,,,,,,,
QUADRA,QUADRA_DOMINÓ,QUADRA_ESPORTE,QUADRA_QUATRO,QUADRA_RUA,,,,,,,,,,,,,,
QUADRADO,QUADRADO_GEOMETRIA,QUADRADO_IGNORANTE,QUADRADO_PIPA,,,,,,,,,,,,,,,
QUADRILHA,QUADRILHA_DANÇA,QUADRILHA_LADRÃO,,,,,,,,,,,,,,,,
QUADRO,QUADRO_BICICLETA,QUADRO_GRUPO,QUADRO_MOLDURA,QUADRO_OBJETO,QUADRO_SITUAÇÃO,QUADRO_TABELA,,,,,,,,,,,,
QUANTO,QUANTO_QUANTIDADE,QUANTO_VALOR,,,,,,,,,,,,,,,,
QUARTO,QUARTO_CÔMODO,QUARTO_ORDINAL,QUARTO_SEQUÊNCIA,,,,,,,,,,,,,,,
QUEBRAR,QUEBRAR_DESTRUIR,QUEBRAR_FALIR,,,,,,,,,,,,,,,,
QUINTO,QUINTO_LOCAL,QUINTO_ORDINAL,,,,,,,,,,,,,,,,
RAMO,RAMO_ÁREA,RAMO_BUQUÊ,RAMO_GALHO,,,,,,,,,,,,,,,
REAL,REAL_MOEDA,REAL_REALEZA,REAL_VERDADE,,,,,,,,,,,,,,,
REBOCAR,REBOCAR_CIMENTAR,REBOCAR_GUINCHAR,REBOCAR_MAQUIAGEM,,,,,,,,,,,,,,,
RECADO,RECADO_ESCRITO,RECADO_OBJETO,RECADO_VERBAL,,,,,,,,,,,,,,,
RECEITA,RECEITA_MONETÁRIA,RECEITA_PREPARAR,RECEITA_PRESCRIÇÃO,,,,,,,,,,,,,,,
REDE,REDE_BALANÇO,REDE_FUTEBOL,REDE_GRUPO,REDE_INFORMÁTICA,REDE_PESCAR,REDE_SOCIAL,,,,,,,,,,,,
REFINADO,REFINADO_EDUCAÇÃO,REFINADO_FINO,,,,,,,,,,,,,,,,
REGIME,REGIME_DEMOCRÁTICO,REGIME_DIETA,REGIME_JURÍDICO,,,,,,,,,,,,,,,
RELACIONAR,RELACIONAR_AFETIVO,RELACIONAR_COMPARAR,RELACIONAR_LISTAR,,,,,,,,,,,,,,,
RELAÇÃO,RELAÇÃO_RELATAR,RELAÇÃO_SEXUAL,RELAÇÃO_VÍNCULO,,,,,,,,,,,,,,,
REMOVER,REMOVER_EXCLUIR,REMOVER_MUDAR,,,,,,,,,,,,,,,,
RENDA,RENDA_DINHEIRO,RENDA_TECIDO,,,,,,,,,,,,,,,,
REPARAR,REPARAR_CONSERTAR,REPARAR_OBSERVAR,REPARAR_RESSARCIR,,,,,,,,,,,,,,,
RESPEITO,RESPEITO_ASSUNTO,RESPEITO_RESPEITAR,,,,,,,,,,,,,,,,
RESSACA,RESSACA_BEBIDA,RESSACA_MAR,,,,,,,,,,,,,,,,
REVISTA,REVISTA_INSPEÇÃO,REVISTA_PUBLICAÇÃO,,,,,,,,,,,,,,,,
RISCO,RISCO_LINHA,RISCO_PERIGO,,,,,,,,,,,,,,,,
RIVAL,RIVAL_ADVERSÁRIO,RIVAL_INIMIGO,,,,,,,,,,,,,,,,
ROLETA,ROLETA_CATRACA,ROLETA_JOGO,ROLETA_RUSSA,,,,,,,,,,,,,,,
ROLO,ROLO_FILME,ROLO_MASSA,ROLO_PAPEL,ROLO_PÁSSARO,ROLO_TUMULTO,,,,,,,,,,,,,
ROSA,ROSA_COR,ROSA_FLOR,ROSA_VENTOS,,,,,,,,,,,,,,,
SABÃO,SABÃO_PEDRA,SABÃO_PÓ,SABÃO_SABEDORIA,,,,,,,,,,,,,,,
SACAR,SACAR_DINHEIRO,SACAR_PERCEBER,SACAR_TIRAR,SACAR_VÔLEI,,,,,,,,,,,,,,
SAIA,SAIA_JUSTA,SAIA_MOBÍLIA,SAIA_PROTEÇÃO,SAIA_ROUPA,,,,,,,,,,,,,,
SALA,SALA_AULA,SALA_CIRURGIA,SALA_COMUM,SALA_DESEMBARQUE,SALA_EMBARQUE,SALA_EMERGÊNCIA,SALA_ESPERA,SALA_JANTAR,SALA_PROFESSOR,SALA_RECURSOS,SALA_REUNIÃO,SALA_SEGURA,SALA_TRIAGEM,SALA_TV,SALA_VÍDEO,SALA_VISITA,,
SALMÃO,SALMÃO_COR,SALMÃO_PEIXE,,,,,,,,,,,,,,,,
SALVADOR,SALVADOR_CIDADE,SALVADOR_SALVAR,,,,,,,,,,,,,,,,
SALVAR,SALVAR_ARQUIVO,SALVAR_CUMPRIMENTAR,SALVAR_RESGATAR,SALVAR_SALVAÇÃO,,,,,,,,,,,,,,
SANITÁRIO,SANITÁRIO_BANHEIRO,SANITÁRIO_SAÚDE,,,,,,,,,,,,,,,,
SAÍDA,SAÍDA_ESPORTE,SAÍDA_INFORMÁTICA,SAÍDA_PORTA,,,,,,,,,,,,,,,
SEDE,SEDE_BEBER,SEDE_LOCAL,SEDE_SUPORTE,,,,,,,,,,,,,,,
SEGUINTE,SEGUINTE_INDICAR,SEGUINTE_PRÓXIMO,,,,,,,,,,,,,,,,
SEGUNDO,SEGUNDO_OPINIÃO,SEGUNDO_ORDINAL,SEGUNDO_SEQUÊNCIA,SEGUNDO_TEMPO,,,,,,,,,,,,,,
SEGURANÇA,SEGURANÇA_PROFISSÃO,SEGURANÇA_SEGURO,,,,,,,,,,,,,,,,
SEGURO,SEGURO_CONTRATO,SEGURO_PROTEGIDO,,,,,,,,,,,,,,,,
SEIO,SEIO_CERNE,SEIO_FEMININO,,,,,,,,,,,,,,,,
SELEÇÃO,SELEÇÃO_EQUIPE,SELEÇÃO_ESCOLHER,,,,,,,,,,,,,,,,
SEMINÁRIO,SEMINÁRIO_APRESENTAÇÃO,SEMINÁRIO_RELIGIÃO,,,,,,,,,,,,,,,,
SENTENÇA,SENTENÇA_FRASE,SENTENÇA_JULGAMENTO,,,,,,,,,,,,,,,,
SENTIDO,SENTIDO_DIREÇÃO,SENTIDO_LÓGICA,SENTIDO_SENSORIAL,SENTIDO_SENTIR,,,,,,,,,,,,,,
SERRA,SERRA_CORTAR,SERRA_MONTE,,,,,,,,,,,,,,,,
SERVENTE,SERVENTE_DOMÉSTICO,SERVENTE_PEDREIRO,,,,,,,,,,,,,,,,
SERVIDOR,SERVIDOR_INFORMÁTICA,SERVIDOR_TRABALHAR,,,,,,,,,,,,,,,,
SERVIR,SERVIR_ADEQUAR,SERVIR_CABER,SERVIR_CRIADO,SERVIR_ENTREGAR,SERVIR_UTILIZAR,,,,,,,,,,,,,
SIMPLES,SIMPLES_FÁCIL,SIMPLES_MODESTO,,,,,,,,,,,,,,,,
SINAL,SINAL_ANTENA,SINAL_LIBRAS,SINAL_MARCA,SINAL_SEMÁFORO,SINAL_VESTÍGIO,,,,,,,,,,,,,
SOBERBO,SOBERBO_ARROGÂNCIA,SOBERBO_MAGNÍFICO,,,,,,,,,,,,,,,,
SOBRE,SOBRE_ASSUNTO,SOBRE_CIMA,,,,,,,,,,,,,,,,
SOBRETUDO,SOBRETUDO_CASACO,SOBRETUDO_PRINCIPALMENTE,,,,,,,,,,,,,,,,
SOLAR,SOLAR_DURO,SOLAR_LOCAL,SOLAR_MÚSICA,SOLAR_SAPATO,SOLAR_SOL,,,,,,,,,,,,,
SOLO,SOLO_CARTEADO,SOLO_MÚSICA,SOLO_TERRA,,,,,,,,,,,,,,,
SOLUÇÃO,SOLUÇÃO_DISSOLVER,SOLUÇÃO_MATEMÁTICA,SOLUÇÃO_RESOLVER,,,,,,,,,,,,,,,
SUSPENDER,SUSPENDER_INTERROMPER,SUSPENDER_PENDURAR,,,,,,,,,,,,,,,,
SUÍTE,SUÍTE_INTERNET,SUÍTE_MÚSICA,SUÍTE_QUARTO,SUÍTE_SAIR,,,,,,,,,,,,,,
SÃO,SÃO_SANTO,SÃO_SAUDÁVEL,,,,,,,,,,,,,,,,
SÉRIE,SÉRIE_ESCOLA,SÉRIE_SEQUÊNCIA,SÉRIE_TELEVISÃO,,,,,,,,,,,,,,,
SÓ,SÓ_APENAS,SÓ_SOZINHO,,,,,,,,,,,,,,,,
SÓCIO,SÓCIO_EMPRESA,SÓCIO_MEMBRO,,,,,,,,,,,,,,,,
SÓLIDO,SÓLIDO_ESTÁVEL,SÓLIDO_MATÉRIA,,,,,,,,,,,,,,,,
TANQUE,TANQUE_GASOLINA,TANQUE_GUERRA,TANQUE_RESERVATÓRIO,TANQUE_ROUPA,,,,,,,,,,,,,,
TAXA,TAXA_PORCETAGEM,TAXA_PREÇO,,,,,,,,,,,,,,,,
TEMA,TEMA_ASSUNTO,TEMA_MUSICAL,TEMA_PERSONALIZAR,,,,,,,,,,,,,,,
TEMPO,TEMPO_ÉPOCA,TEMPO_ESPORTE,TEMPO_HORA,TEMPO_METEOROLOGIA,TEMPO_PAUSA,,,,,,,,,,,,,
TEMPORAL,TEMPORAL_ANATOMIA,TEMPORAL_CHUVA,TEMPORAL_CONJUNÇÃO,TEMPORAL_PROFANO,TEMPORAL_TEMPO,,,,,,,,,,,,,
TENTAÇÃO,TENTAÇÃO_INSTIGAR,TENTAÇÃO_PROVOCAÇÃO,TENTAÇÃO_SEDUÇÃO,,,,,,,,,,,,,,,
TERCEIRO,TERCEIRO_MEDIADOR,TERCEIRO_ORDINAL,TERCEIRO_SEQUÊNCIA,,,,,,,,,,,,,,,
TERMINAL,TERMINAL_FINAL,TERMINAL_LOCAL,,,,,,,,,,,,,,,,
TERNO,TERNO_AFETO,TERNO_ROUPA,TERNO_TRIO,,,,,,,,,,,,,,,
TERRA,TERRA_AREIA,TERRA_LOCAL,TERRA_PLANETA,,,,,,,,,,,,,,,
TIPO,TIPO_CARACTERÍSTICA,TIPO_EXEMPLO,,,,,,,,,,,,,,,,
TOCAR,TOCAR_ATABAQUE,TOCAR_BATERIA,TOCAR_FLAUTA,TOCAR_MÚSICA,TOCAR_PIANO,TOCAR_TATO,TOCAR_VIOLÃO,,,,,,,,,,,
TOMAR,TOMAR_BEBER,TOMAR_PEGAR,,,,,,,,,,,,,,,,
TOPAR,TOPAR_ACEITAR,TOPAR_ENCONTRAR,,,,,,,,,,,,,,,,
TORCEDOR,TORCEDOR_PESSOA,TORCEDOR_TORCER,,,,,,,,,,,,,,,,
TORCER,TORCER_ESPREMER,TORCER_LESÃO,TORCER_TORCIDA,,,,,,,,,,,,,,,
TORNAR,TORNAR_ADQUIRIR,TORNAR_CONVERSÃO,TORNAR_RECORRER,TORNAR_RESTITUIR,TORNAR_VOLTAR,,,,,,,,,,,,,
TOTAL,TOTAL_COMPLETO,TOTAL_RESULTADO,,,,,,,,,,,,,,,,
TRADUÇÃO,TRADUÇÃO_AÇÃO,TRADUÇÃO_AUTOMÁTICA,TRADUÇÃO_EXPLICAR,TRADUÇÃO_REFLETIR,,,,,,,,,,,,,,
TRAIR,TRAIR_FALSO,TRAIR_RELACIONAMENTO,,,,,,,,,,,,,,,,
TRAMAR,TRAMAR_PLANEJAR,TRAMAR_TECER,,,,,,,,,,,,,,,,
TRANSFERIR,TRANSFERIR_DINHEIRO,TRANSFERIR_OBJETO,TRANSFERIR_PESSOA,,,,,,,,,,,,,,,
TRANSMISSÃO,TRANSMISSÃO_DIFUSÃO,TRANSMISSÃO_DOENÇA,TRANSMISSÃO_FÍSICA,,,,,,,,,,,,,,,
TRANSMITIR,TRANSMITIR_COMUNICAR,TRANSMITIR_PROPAGAR,TRANSMITIR_TRANSFERIR,,,,,,,,,,,,,,,
TRANSPARÊNCIA,TRANSPARÊNCIA_IMPRESSÃO,TRANSPARÊNCIA_NITIDEZ,TRANSPARÊNCIA_VERDADE,,,,,,,,,,,,,,,
TRATAMENTO,TRATAMENTO_ASSUNTO,TRATAMENTO_DOENÇA,TRATAMENTO_TRATO,,,,,,,,,,,,,,,
TRATAR,TRATAR_ASSUNTO,TRATAR_CUIDAR,,,,,,,,,,,,,,,,
TRAVESSA,TRAVESSA_PRATO,TRAVESSA_RUA,TRAVESSA_VIGA,,,,,,,,,,,,,,,
TREVA,TREVA_ESCURIDÃO,TREVA_RELIGIÃO,,,,,,,,,,,,,,,,
TRIÂNGULO,TRIÂNGULO_GEOMETRIA,TRIÂNGULO_MÚSICA,,,,,,,,,,,,,,,,
